date,amount,merchant,category,budget,month,day_of_week,week,merchant_encoded,category_encoded,cluster,anomaly,is_anomaly
2025-12-20,33.55,Chipotle,Dining,200.0,12,5,51,4,0,5,1,False
2025-12-20,98.6,Delta Airlines,Transport,150.0,12,5,51,5,5,5,1,False
2025-12-20,19.09,Nike,Shopping,300.0,12,5,51,11,4,2,1,False
2025-12-21,184.05,Spotify,Entertainment,100.0,12,6,51,13,1,5,1,False
2025-12-21,102.1,Spotify,Entertainment,100.0,12,6,51,13,1,2,1,False
2025-12-21,91.42,AMC Theaters,Entertainment,100.0,12,6,51,0,1,5,-1,True
2025-12-21,156.25,Chipotle,Dining,200.0,12,6,51,4,0,5,1,False
2025-12-21,101.34,McDonalds,Dining,200.0,12,6,51,9,0,5,1,False
2025-12-21,150.52,McDonalds,Dining,200.0,12,6,51,9,0,5,1,False
2025-12-21,90.04,Chipotle,Dining,200.0,12,6,51,4,0,5,1,False
2025-12-22,28.38,McDonalds,Dining,200.0,12,0,52,9,0,4,1,False
2025-12-22,150.93,Nike,Shopping,300.0,12,0,52,11,4,1,1,False
2025-12-22,72.1,Whole Foods,Groceries,400.0,12,0,52,19,2,1,-1,True
2025-12-22,188.05,Trader Joes,Groceries,400.0,12,0,52,16,2,1,-1,True
2025-12-22,148.48,AMC Theaters,Entertainment,100.0,12,0,52,0,1,3,-1,True
2025-12-22,50.32,Amazon,Shopping,300.0,12,0,52,2,4,4,1,False
2025-12-23,79.27,Whole Foods,Groceries,400.0,12,1,52,19,2,1,1,False
2025-12-23,173.71,Starbucks,Dining,200.0,12,1,52,14,0,1,1,False
2025-12-23,194.68,AMC Theaters,Entertainment,100.0,12,1,52,0,1,5,-1,True
2025-12-23,73.85,McDonalds,Dining,200.0,12,1,52,9,0,1,1,False
2025-12-23,90.0,McDonalds,Dining,200.0,12,1,52,9,0,1,1,False
2025-12-23,150.67,Water Dept,Utilities,200.0,12,1,52,18,6,1,1,False
2025-12-24,71.65,Trader Joes,Groceries,400.0,12,2,52,16,2,1,1,False
2025-12-24,34.17,Water Dept,Utilities,200.0,12,2,52,18,6,2,1,False
2025-12-24,71.67,Gym Membership,Health,100.0,12,2,52,7,3,4,1,False
2025-12-24,7.26,Duke Energy,Utilities,200.0,12,2,52,6,6,4,1,False
2025-12-24,123.87,Target,Shopping,300.0,12,2,52,15,4,1,1,False
2025-12-24,85.88,Gym Membership,Health,100.0,12,2,52,7,3,1,1,False
2025-12-25,174.55,Spotify,Entertainment,100.0,12,3,52,13,1,1,1,False
2025-12-25,133.74,Shell Gas,Transport,150.0,12,3,52,12,5,1,1,False
2025-12-25,38.65,McDonalds,Dining,200.0,12,3,52,9,0,2,1,False
2025-12-25,184.38,McDonalds,Dining,200.0,12,3,52,9,0,5,1,False
2025-12-25,104.38,CVS Pharmacy,Health,100.0,12,3,52,3,3,5,1,False
2025-12-26,47.72,Shell Gas,Transport,150.0,12,4,52,12,5,2,1,False
2025-12-26,61.24,Trader Joes,Groceries,400.0,12,4,52,16,2,2,1,False
2025-12-26,71.28,Starbucks,Dining,200.0,12,4,52,14,0,2,1,False
2025-12-26,96.6,Chipotle,Dining,200.0,12,4,52,4,0,5,1,False
2025-12-27,115.35,Delta Airlines,Transport,150.0,12,5,52,5,5,5,1,False
2025-12-27,8.22,Kroger,Groceries,400.0,12,5,52,8,2,2,1,False
2025-12-27,56.75,Shell Gas,Transport,150.0,12,5,52,12,5,2,1,False
2025-12-27,112.22,AMC Theaters,Entertainment,100.0,12,5,52,0,1,5,-1,True
2025-12-27,187.49,Shell Gas,Transport,150.0,12,5,52,12,5,5,1,False
2025-12-28,189.74,Netflix,Entertainment,100.0,12,6,52,10,1,5,1,False
2025-12-28,62.34,AMC Theaters,Entertainment,100.0,12,6,52,0,1,5,-1,True
2025-12-28,158.06,McDonalds,Dining,200.0,12,6,52,9,0,5,1,False
2025-12-28,129.52,AT&T,Utilities,200.0,12,6,52,1,6,5,1,False
2025-12-29,10.67,Chipotle,Dining,200.0,12,0,1,4,0,4,-1,True
2025-12-29,132.29,Target,Shopping,300.0,12,0,1,15,4,1,1,False
2025-12-29,70.25,Nike,Shopping,300.0,12,0,1,11,4,1,1,False
2025-12-29,189.13,Gym Membership,Health,100.0,12,0,1,7,3,1,1,False
2025-12-29,29.56,Netflix,Entertainment,100.0,12,0,1,10,1,4,1,False
2025-12-29,169.94,Netflix,Entertainment,100.0,12,0,1,10,1,1,1,False
2025-12-29,114.53,Trader Joes,Groceries,400.0,12,0,1,16,2,1,1,False
2025-12-29,115.7,Starbucks,Dining,200.0,12,0,1,14,0,1,1,False
2025-12-29,183.13,Whole Foods,Groceries,400.0,12,0,1,19,2,1,-1,True
2025-12-30,102.92,Netflix,Entertainment,100.0,12,1,1,10,1,1,1,False
2025-12-30,43.87,CVS Pharmacy,Health,100.0,12,1,1,3,3,4,1,False
2025-12-30,11.86,Spotify,Entertainment,100.0,12,1,1,13,1,4,1,False
2025-12-30,85.93,Target,Shopping,300.0,12,1,1,15,4,1,1,False
2025-12-30,59.33,Chipotle,Dining,200.0,12,1,1,4,0,4,1,False
2025-12-30,83.58,Trader Joes,Groceries,400.0,12,1,1,16,2,1,1,False
2025-12-31,101.13,Whole Foods,Groceries,400.0,12,2,1,19,2,1,1,False
2025-12-31,19.21,AMC Theaters,Entertainment,100.0,12,2,1,0,1,4,-1,True
2025-12-31,37.55,Spotify,Entertainment,100.0,12,2,1,13,1,2,1,False
2025-12-31,102.49,Duke Energy,Utilities,200.0,12,2,1,6,6,5,1,False
2025-12-31,123.98,Whole Foods,Groceries,400.0,12,2,1,19,2,1,1,False
2025-12-31,65.87,Shell Gas,Transport,150.0,12,2,1,12,5,1,1,False
2025-12-31,66.8,Amazon,Shopping,300.0,12,2,1,2,4,5,1,False
2026-01-01,105.21,Whole Foods,Groceries,400.0,1,3,1,19,2,0,1,False
2026-01-01,80.74,Trader Joes,Groceries,400.0,1,3,1,16,2,0,1,False
2026-01-01,154.63,Gym Membership,Health,100.0,1,3,1,7,3,3,1,False
2026-01-01,178.42,AMC Theaters,Entertainment,100.0,1,3,1,0,1,3,-1,True
2026-01-02,108.08,Target,Shopping,300.0,1,4,1,15,4,0,1,False
2026-01-02,134.65,Uber,Transport,150.0,1,4,1,17,5,0,1,False
2026-01-02,37.42,AMC Theaters,Entertainment,100.0,1,4,1,0,1,6,-1,True
2026-01-02,92.25,Duke Energy,Utilities,200.0,1,4,1,6,6,6,1,False
2026-01-02,183.14,Nike,Shopping,300.0,1,4,1,11,4,0,1,False
2026-01-02,131.45,AMC Theaters,Entertainment,100.0,1,4,1,0,1,6,1,False
2026-01-03,59.17,Netflix,Entertainment,100.0,1,5,1,10,1,6,1,False
2026-01-03,186.94,Water Dept,Utilities,200.0,1,5,1,18,6,0,1,False
2026-01-03,77.07,Whole Foods,Groceries,400.0,1,5,1,19,2,0,1,False
2026-01-03,113.39,Chipotle,Dining,200.0,1,5,1,4,0,6,1,False
2026-01-03,156.01,Duke Energy,Utilities,200.0,1,5,1,6,6,0,1,False
2026-01-03,40.51,Trader Joes,Groceries,400.0,1,5,1,16,2,6,1,False
2026-01-03,101.47,Whole Foods,Groceries,400.0,1,5,1,19,2,0,1,False
2026-01-03,134.38,Uber,Transport,150.0,1,5,1,17,5,0,1,False
2026-01-03,22.11,Amazon,Shopping,300.0,1,5,1,2,4,6,1,False
2026-01-04,114.73,Gym Membership,Health,100.0,1,6,1,7,3,6,1,False
2026-01-04,86.46,McDonalds,Dining,200.0,1,6,1,9,0,6,1,False
2026-01-04,73.91,Starbucks,Dining,200.0,1,6,1,14,0,6,1,False
2026-01-04,88.29,Whole Foods,Groceries,400.0,1,6,1,19,2,0,-1,True
2026-01-05,182.47,Trader Joes,Groceries,400.0,1,0,2,16,2,0,-1,True
2026-01-05,193.21,Whole Foods,Groceries,400.0,1,0,2,19,2,0,-1,True
2026-01-05,84.84,CVS Pharmacy,Health,100.0,1,0,2,3,3,3,1,False
2026-01-05,23.4,Whole Foods,Groceries,400.0,1,0,2,19,2,4,-1,True
2026-01-05,147.84,Duke Energy,Utilities,200.0,1,0,2,6,6,3,1,False
2026-01-06,195.83,Nike,Shopping,300.0,1,1,2,11,4,3,-1,True
2026-01-06,167.78,Spotify,Entertainment,100.0,1,1,2,13,1,0,1,False
2026-01-06,68.86,Amazon,Shopping,300.0,1,1,2,2,4,3,1,False
2026-01-06,160.75,CVS Pharmacy,Health,100.0,1,1,2,3,3,3,1,False
2026-01-06,54.91,Duke Energy,Utilities,200.0,1,1,2,6,6,4,1,False
2026-01-06,137.55,Uber,Transport,150.0,1,1,2,17,5,0,1,False
2026-01-06,48.3,Trader Joes,Groceries,400.0,1,1,2,16,2,4,1,False
2026-01-06,127.82,AMC Theaters,Entertainment,100.0,1,1,2,0,1,3,-1,True
2026-01-06,50.6,Shell Gas,Transport,150.0,1,1,2,12,5,4,1,False
2026-01-06,167.32,Delta Airlines,Transport,150.0,1,1,2,5,5,3,1,False
2026-01-07,185.46,McDonalds,Dining,200.0,1,2,2,9,0,3,1,False
2026-01-07,56.39,CVS Pharmacy,Health,100.0,1,2,2,3,3,6,1,False
2026-01-07,128.74,Delta Airlines,Transport,150.0,1,2,2,5,5,3,1,False
2026-01-07,197.36,Whole Foods,Groceries,400.0,1,2,2,19,2,0,-1,True
2026-01-07,165.71,Nike,Shopping,300.0,1,2,2,11,4,0,1,False
2026-01-07,149.38,Uber,Transport,150.0,1,2,2,17,5,0,1,False
2026-01-07,189.99,Starbucks,Dining,200.0,1,2,2,14,0,0,1,False
2026-01-07,19.24,Uber,Transport,150.0,1,2,2,17,5,4,1,False
2026-01-08,89.6,Gym Membership,Health,100.0,1,3,2,7,3,6,1,False
2026-01-08,12.91,Starbucks,Dining,200.0,1,3,2,14,0,6,1,False
2026-01-08,127.44,Water Dept,Utilities,200.0,1,3,2,18,6,0,1,False
2026-01-08,35.51,Duke Energy,Utilities,200.0,1,3,2,6,6,6,1,False
2026-01-08,31.15,Starbucks,Dining,200.0,1,3,2,14,0,6,1,False
2026-01-08,79.57,Whole Foods,Groceries,400.0,1,3,2,19,2,0,1,False
2026-01-08,12.94,Kroger,Groceries,400.0,1,3,2,8,2,6,1,False
2026-01-08,186.75,Uber,Transport,150.0,1,3,2,17,5,0,1,False
2026-01-09,149.36,Nike,Shopping,300.0,1,4,2,11,4,0,1,False
2026-01-09,179.91,Whole Foods,Groceries,400.0,1,4,2,19,2,0,1,False
2026-01-09,177.57,McDonalds,Dining,200.0,1,4,2,9,0,0,1,False
2026-01-09,111.64,Uber,Transport,150.0,1,4,2,17,5,0,1,False
2026-01-09,155.03,Spotify,Entertainment,100.0,1,4,2,13,1,0,1,False
2026-01-09,122.94,McDonalds,Dining,200.0,1,4,2,9,0,0,1,False
2026-01-09,168.94,Netflix,Entertainment,100.0,1,4,2,10,1,0,1,False
2026-01-09,164.65,AMC Theaters,Entertainment,100.0,1,4,2,0,1,3,-1,True
2026-01-10,127.38,Gym Membership,Health,100.0,1,5,2,7,3,6,1,False
2026-01-10,146.36,Trader Joes,Groceries,400.0,1,5,2,16,2,0,1,False
2026-01-10,124.82,Kroger,Groceries,400.0,1,5,2,8,2,6,1,False
2026-01-10,107.73,McDonalds,Dining,200.0,1,5,2,9,0,6,1,False
2026-01-10,161.8,Duke Energy,Utilities,200.0,1,5,2,6,6,0,1,False
2026-01-11,112.83,CVS Pharmacy,Health,100.0,1,6,2,3,3,6,1,False
2026-01-11,144.94,Starbucks,Dining,200.0,1,6,2,14,0,0,1,False
2026-01-11,23.91,Chipotle,Dining,200.0,1,6,2,4,0,6,-1,True
2026-01-11,154.48,Uber,Transport,150.0,1,6,2,17,5,0,1,False
2026-01-11,105.66,Gym Membership,Health,100.0,1,6,2,7,3,6,1,False
2026-01-12,166.77,Nike,Shopping,300.0,1,0,3,11,4,3,1,False
2026-01-12,71.76,Target,Shopping,300.0,1,0,3,15,4,4,1,False
2026-01-12,154.84,Target,Shopping,300.0,1,0,3,15,4,0,1,False
2026-01-12,128.39,McDonalds,Dining,200.0,1,0,3,9,0,3,1,False
2026-01-13,85.22,CVS Pharmacy,Health,100.0,1,1,3,3,3,3,1,False
2026-01-13,173.32,Whole Foods,Groceries,400.0,1,1,3,19,2,0,1,False
2026-01-13,87.67,Nike,Shopping,300.0,1,1,3,11,4,4,1,False
2026-01-13,63.06,Amazon,Shopping,300.0,1,1,3,2,4,3,1,False
2026-01-13,76.13,AMC Theaters,Entertainment,100.0,1,1,3,0,1,3,-1,True
2026-01-13,44.94,AMC Theaters,Entertainment,100.0,1,1,3,0,1,6,-1,True
2026-01-13,182.2,Spotify,Entertainment,100.0,1,1,3,13,1,0,1,False
2026-01-13,197.03,Target,Shopping,300.0,1,1,3,15,4,0,-1,True
2026-01-14,171.78,AMC Theaters,Entertainment,100.0,1,2,3,0,1,3,-1,True
2026-01-14,25.89,Spotify,Entertainment,100.0,1,2,3,13,1,4,1,False
2026-01-14,64.06,Trader Joes,Groceries,400.0,1,2,3,16,2,0,1,False
2026-01-15,32.23,Shell Gas,Transport,150.0,1,3,3,12,5,6,1,False
2026-01-15,10.31,Shell Gas,Transport,150.0,1,3,3,12,5,6,1,False
2026-01-15,114.85,Netflix,Entertainment,100.0,1,3,3,10,1,0,1,False
2026-01-15,31.63,Uber,Transport,150.0,1,3,3,17,5,0,1,False
2026-01-16,56.88,Starbucks,Dining,200.0,1,4,3,14,0,6,1,False
2026-01-16,86.07,Chipotle,Dining,200.0,1,4,3,4,0,6,1,False
2026-01-16,193.48,Chipotle,Dining,200.0,1,4,3,4,0,3,1,False
2026-01-16,193.37,Nike,Shopping,300.0,1,4,3,11,4,0,1,False
2026-01-16,148.12,Uber,Transport,150.0,1,4,3,17,5,0,1,False
2026-01-16,142.18,Gym Membership,Health,100.0,1,4,3,7,3,0,1,False
2026-01-17,93.9,Shell Gas,Transport,150.0,1,5,3,12,5,0,1,False
2026-01-17,113.26,AT&T,Utilities,200.0,1,5,3,1,6,6,1,False
2026-01-17,164.26,Spotify,Entertainment,100.0,1,5,3,13,1,0,1,False
2026-01-17,174.45,Shell Gas,Transport,150.0,1,5,3,12,5,0,1,False
2026-01-17,57.1,Whole Foods,Groceries,400.0,1,5,3,19,2,0,-1,True
2026-01-17,20.61,Shell Gas,Transport,150.0,1,5,3,12,5,6,1,False
2026-01-17,160.16,Shell Gas,Transport,150.0,1,5,3,12,5,0,1,False
2026-01-17,113.92,Kroger,Groceries,400.0,1,5,3,8,2,6,1,False
2026-01-17,59.53,Shell Gas,Transport,150.0,1,5,3,12,5,6,1,False
2026-01-18,5.37,Netflix,Entertainment,100.0,1,6,3,10,1,6,-1,True
2026-01-18,151.11,AT&T,Utilities,200.0,1,6,3,1,6,6,-1,True
2026-01-18,28.79,Target,Shopping,300.0,1,6,3,15,4,6,1,False
2026-01-18,22.15,Chipotle,Dining,200.0,1,6,3,4,0,6,-1,True
2026-01-18,110.19,AMC Theaters,Entertainment,100.0,1,6,3,0,1,6,-1,True
2026-01-18,29.68,Duke Energy,Utilities,200.0,1,6,3,6,6,6,1,False
2026-01-19,150.23,Chipotle,Dining,200.0,1,0,4,4,0,3,1,False
2026-01-19,192.18,Starbucks,Dining,200.0,1,0,4,14,0,0,-1,True
2026-01-19,106.73,McDonalds,Dining,200.0,1,0,4,9,0,3,1,False
2026-01-19,143.05,Chipotle,Dining,200.0,1,0,4,4,0,3,1,False
2026-01-19,162.19,Target,Shopping,300.0,1,0,4,15,4,0,-1,True
2026-01-19,52.96,AT&T,Utilities,200.0,1,0,4,1,6,3,-1,True
2026-01-20,184.89,Whole Foods,Groceries,400.0,1,1,4,19,2,0,-1,True
2026-01-20,86.46,Water Dept,Utilities,200.0,1,1,4,18,6,0,1,False
2026-01-20,72.39,AMC Theaters,Entertainment,100.0,1,1,4,0,1,3,-1,True
2026-01-20,144.33,Amazon,Shopping,300.0,1,1,4,2,4,3,1,False
2026-01-20,112.89,Spotify,Entertainment,100.0,1,1,4,13,1,0,1,False
2026-01-20,28.88,CVS Pharmacy,Health,100.0,1,1,4,3,3,4,1,False
2026-01-21,196.98,McDonalds,Dining,200.0,1,2,4,9,0,3,1,False
2026-01-21,81.53,Trader Joes,Groceries,400.0,1,2,4,16,2,0,1,False
2026-01-21,194.38,Shell Gas,Transport,150.0,1,2,4,12,5,0,1,False
2026-01-21,149.48,Netflix,Entertainment,100.0,1,2,4,10,1,0,1,False
2026-01-21,197.91,Water Dept,Utilities,200.0,1,2,4,18,6,0,-1,True
2026-01-21,109.69,Amazon,Shopping,300.0,1,2,4,2,4,3,1,False
2026-01-21,29.53,CVS Pharmacy,Health,100.0,1,2,4,3,3,6,1,False
2026-01-21,124.83,Chipotle,Dining,200.0,1,2,4,4,0,3,1,False
2026-01-22,198.36,Water Dept,Utilities,200.0,1,3,4,18,6,0,-1,True
2026-01-22,98.29,Nike,Shopping,300.0,1,3,4,11,4,0,1,False
2026-01-22,69.88,Amazon,Shopping,300.0,1,3,4,2,4,6,1,False
2026-01-22,65.69,Duke Energy,Utilities,200.0,1,3,4,6,6,6,1,False
2026-01-22,11.37,Delta Airlines,Transport,150.0,1,3,4,5,5,6,1,False
2026-01-22,131.73,CVS Pharmacy,Health,100.0,1,3,4,3,3,3,1,False
2026-01-23,120.56,Chipotle,Dining,200.0,1,4,4,4,0,6,1,False
2026-01-23,186.83,Delta Airlines,Transport,150.0,1,4,4,5,5,3,1,False
2026-01-23,151.0,CVS Pharmacy,Health,100.0,1,4,4,3,3,3,1,False
2026-01-23,79.61,McDonalds,Dining,200.0,1,4,4,9,0,6,1,False
2026-01-24,144.9,CVS Pharmacy,Health,100.0,1,5,4,3,3,6,1,False
2026-01-24,20.5,Chipotle,Dining,200.0,1,5,4,4,0,6,1,False
2026-01-24,88.34,Target,Shopping,300.0,1,5,4,15,4,0,1,False
2026-01-24,91.45,Duke Energy,Utilities,200.0,1,5,4,6,6,6,1,False
2026-01-24,88.51,Amazon,Shopping,300.0,1,5,4,2,4,6,1,False
2026-01-25,169.88,Duke Energy,Utilities,200.0,1,6,4,6,6,0,1,False
2026-01-25,173.49,Starbucks,Dining,200.0,1,6,4,14,0,0,1,False
2026-01-25,147.59,AMC Theaters,Entertainment,100.0,1,6,4,0,1,6,-1,True
2026-01-25,134.31,Shell Gas,Transport,150.0,1,6,4,12,5,0,1,False
2026-01-25,35.63,CVS Pharmacy,Health,100.0,1,6,4,3,3,6,-1,True
2026-01-25,154.23,Target,Shopping,300.0,1,6,4,15,4,0,1,False
2026-01-25,11.72,Kroger,Groceries,400.0,1,6,4,8,2,6,1,False
2026-01-26,169.57,Trader Joes,Groceries,400.0,1,0,5,16,2,0,-1,True
2026-01-26,91.13,Gym Membership,Health,100.0,1,0,5,7,3,3,1,False
2026-01-26,97.85,AT&T,Utilities,200.0,1,0,5,1,6,3,-1,True
2026-01-26,150.48,CVS Pharmacy,Health,100.0,1,0,5,3,3,3,1,False
2026-01-26,68.28,Starbucks,Dining,200.0,1,0,5,14,0,4,-1,True
2026-01-26,94.16,Nike,Shopping,300.0,1,0,5,11,4,3,1,False
2026-01-26,88.01,Trader Joes,Groceries,400.0,1,0,5,16,2,0,1,False
2026-01-27,11.2,Whole Foods,Groceries,400.0,1,1,5,19,2,4,-1,True
2026-01-27,5.01,Netflix,Entertainment,100.0,1,1,5,10,1,4,-1,True
2026-01-28,135.29,Water Dept,Utilities,200.0,1,2,5,18,6,0,1,False
2026-01-28,159.59,Whole Foods,Groceries,400.0,1,2,5,19,2,0,1,False
2026-01-29,192.02,CVS Pharmacy,Health,100.0,1,3,5,3,3,3,1,False
2026-01-29,51.46,Duke Energy,Utilities,200.0,1,3,5,6,6,6,1,False
2026-01-29,131.46,Uber,Transport,150.0,1,3,5,17,5,0,1,False
2026-01-29,195.64,Nike,Shopping,300.0,1,3,5,11,4,0,1,False
2026-01-29,122.25,Chipotle,Dining,200.0,1,3,5,4,0,3,1,False
2026-01-29,167.95,Whole Foods,Groceries,400.0,1,3,5,19,2,0,1,False
2026-01-29,63.72,Shell Gas,Transport,150.0,1,3,5,12,5,6,1,False
2026-01-29,132.83,Trader Joes,Groceries,400.0,1,3,5,16,2,0,1,False
2026-01-30,115.07,Spotify,Entertainment,100.0,1,4,5,13,1,0,1,False
2026-01-30,149.9,Gym Membership,Health,100.0,1,4,5,7,3,0,1,False
2026-01-30,170.52,Duke Energy,Utilities,200.0,1,4,5,6,6,0,1,False
2026-01-30,48.77,Netflix,Entertainment,100.0,1,4,5,10,1,6,1,False
2026-01-30,83.57,AT&T,Utilities,200.0,1,4,5,1,6,6,1,False
2026-01-30,121.59,Target,Shopping,300.0,1,4,5,15,4,0,1,False
2026-01-30,30.78,Spotify,Entertainment,100.0,1,4,5,13,1,6,1,False
2026-01-30,159.58,Starbucks,Dining,200.0,1,4,5,14,0,0,1,False
2026-01-31,5.55,CVS Pharmacy,Health,100.0,1,5,5,3,3,6,1,False
2026-01-31,38.26,Spotify,Entertainment,100.0,1,5,5,13,1,6,1,False
2026-01-31,143.05,Amazon,Shopping,300.0,1,5,5,2,4,6,1,False
2026-01-31,110.65,Shell Gas,Transport,150.0,1,5,5,12,5,0,1,False
2026-01-31,186.33,CVS Pharmacy,Health,100.0,1,5,5,3,3,3,1,False
2026-01-31,192.12,Trader Joes,Groceries,400.0,1,5,5,16,2,0,1,False
2026-01-31,103.3,AMC Theaters,Entertainment,100.0,1,5,5,0,1,6,1,False
2026-01-31,31.14,Kroger,Groceries,400.0,1,5,5,8,2,6,1,False
2026-02-01,110.52,Shell Gas,Transport,150.0,2,6,5,12,5,0,1,False
2026-02-01,37.85,Nike,Shopping,300.0,2,6,5,11,4,6,1,False
2026-02-01,40.15,Uber,Transport,150.0,2,6,5,17,5,2,1,False
2026-02-01,48.28,Nike,Shopping,300.0,2,6,5,11,4,6,1,False
2026-02-01,71.99,Shell Gas,Transport,150.0,2,6,5,12,5,6,1,False
2026-02-02,169.91,Delta Airlines,Transport,150.0,2,0,6,5,5,3,1,False
2026-02-02,88.14,Trader Joes,Groceries,400.0,2,0,6,16,2,4,1,False
2026-02-02,92.45,CVS Pharmacy,Health,100.0,2,0,6,3,3,3,1,False
2026-02-02,188.02,Uber,Transport,150.0,2,0,6,17,5,0,-1,True
2026-02-02,158.55,Gym Membership,Health,100.0,2,0,6,7,3,3,1,False
2026-02-03,176.28,Target,Shopping,300.0,2,1,6,15,4,0,1,False
2026-02-03,186.34,Uber,Transport,150.0,2,1,6,17,5,0,1,False
2026-02-03,59.01,AT&T,Utilities,200.0,2,1,6,1,6,3,1,False
2026-02-03,174.53,AT&T,Utilities,200.0,2,1,6,1,6,3,1,False
2026-02-03,175.69,Starbucks,Dining,200.0,2,1,6,14,0,0,1,False
2026-02-03,112.34,AMC Theaters,Entertainment,100.0,2,1,6,0,1,3,1,False
2026-02-04,193.31,AMC Theaters,Entertainment,100.0,2,2,6,0,1,3,-1,True
2026-02-04,158.91,Spotify,Entertainment,100.0,2,2,6,13,1,0,1,False
2026-02-04,199.7,Gym Membership,Health,100.0,2,2,6,7,3,3,1,False
2026-02-04,7.79,Gym Membership,Health,100.0,2,2,6,7,3,4,1,False
2026-02-04,137.4,Uber,Transport,150.0,2,2,6,17,5,0,1,False
2026-02-04,22.84,Spotify,Entertainment,100.0,2,2,6,13,1,4,1,False
2026-02-04,60.1,Gym Membership,Health,100.0,2,2,6,7,3,6,1,False
2026-02-04,135.67,Shell Gas,Transport,150.0,2,2,6,12,5,0,1,False
2026-02-05,94.6,AT&T,Utilities,200.0,2,3,6,1,6,6,1,False
2026-02-05,7.63,Water Dept,Utilities,200.0,2,3,6,18,6,2,1,False
2026-02-05,104.2,Duke Energy,Utilities,200.0,2,3,6,6,6,6,1,False
2026-02-05,59.65,Uber,Transport,150.0,2,3,6,17,5,0,1,False
2026-02-05,75.42,Nike,Shopping,300.0,2,3,6,11,4,6,1,False
2026-02-05,105.46,Kroger,Groceries,400.0,2,3,6,8,2,6,1,False
2026-02-05,88.58,CVS Pharmacy,Health,100.0,2,3,6,3,3,6,1,False
2026-02-05,10.03,CVS Pharmacy,Health,100.0,2,3,6,3,3,6,1,False
2026-02-05,35.68,Gym Membership,Health,100.0,2,3,6,7,3,6,1,False
2026-02-06,199.49,Delta Airlines,Transport,150.0,2,4,6,5,5,3,1,False
2026-02-06,160.59,Delta Airlines,Transport,150.0,2,4,6,5,5,3,1,False
2026-02-06,62.96,Kroger,Groceries,400.0,2,4,6,8,2,6,1,False
2026-02-06,101.92,Chipotle,Dining,200.0,2,4,6,4,0,6,1,False
2026-02-06,162.23,Nike,Shopping,300.0,2,4,6,11,4,0,1,False
2026-02-06,106.73,Kroger,Groceries,400.0,2,4,6,8,2,6,1,False
2026-02-06,25.68,Netflix,Entertainment,100.0,2,4,6,10,1,6,1,False
2026-02-06,36.11,Delta Airlines,Transport,150.0,2,4,6,5,5,6,1,False
2026-02-07,41.91,Duke Energy,Utilities,200.0,2,5,6,6,6,6,1,False
2026-02-07,57.3,Uber,Transport,150.0,2,5,6,17,5,0,1,False
2026-02-07,150.52,McDonalds,Dining,200.0,2,5,6,9,0,0,1,False
2026-02-07,105.31,Chipotle,Dining,200.0,2,5,6,4,0,6,1,False
2026-02-07,18.43,Delta Airlines,Transport,150.0,2,5,6,5,5,6,1,False
2026-02-07,81.11,Chipotle,Dining,200.0,2,5,6,4,0,6,1,False
2026-02-07,11.89,Whole Foods,Groceries,400.0,2,5,6,19,2,2,-1,True
2026-02-07,116.61,Chipotle,Dining,200.0,2,5,6,4,0,6,1,False
2026-02-07,180.67,Chipotle,Dining,200.0,2,5,6,4,0,3,1,False
2026-02-07,15.11,Starbucks,Dining,200.0,2,5,6,14,0,6,1,False
2026-02-08,49.09,Trader Joes,Groceries,400.0,2,6,6,16,2,2,1,False
2026-02-08,59.01,Uber,Transport,150.0,2,6,6,17,5,2,1,False
2026-02-08,95.98,Amazon,Shopping,300.0,2,6,6,2,4,6,1,False
2026-02-08,104.02,AMC Theaters,Entertainment,100.0,2,6,6,0,1,6,-1,True
2026-02-08,68.53,AT&T,Utilities,200.0,2,6,6,1,6,6,1,False
2026-02-08,83.37,Delta Airlines,Transport,150.0,2,6,6,5,5,6,1,False
2026-02-08,132.8,Chipotle,Dining,200.0,2,6,6,4,0,6,1,False
2026-02-08,60.71,Kroger,Groceries,400.0,2,6,6,8,2,6,1,False
2026-02-09,193.97,Duke Energy,Utilities,200.0,2,0,7,6,6,3,-1,True
2026-02-09,93.38,Water Dept,Utilities,200.0,2,0,7,18,6,0,1,False
2026-02-09,24.83,Gym Membership,Health,100.0,2,0,7,7,3,4,1,False
2026-02-09,92.51,Uber,Transport,150.0,2,0,7,17,5,0,1,False
2026-02-09,116.07,Shell Gas,Transport,150.0,2,0,7,12,5,3,1,False
2026-02-10,104.88,AMC Theaters,Entertainment,100.0,2,1,7,0,1,3,1,False
2026-02-10,158.75,Target,Shopping,300.0,2,1,7,15,4,0,1,False
2026-02-10,70.25,Amazon,Shopping,300.0,2,1,7,2,4,3,1,False
2026-02-10,108.3,Delta Airlines,Transport,150.0,2,1,7,5,5,3,1,False
2026-02-10,139.29,AT&T,Utilities,200.0,2,1,7,1,6,3,1,False
2026-02-11,51.37,Uber,Transport,150.0,2,2,7,17,5,0,1,False
2026-02-11,161.02,Spotify,Entertainment,100.0,2,2,7,13,1,0,1,False
2026-02-11,45.66,Delta Airlines,Transport,150.0,2,2,7,5,5,6,1,False
2026-02-11,145.04,Chipotle,Dining,200.0,2,2,7,4,0,3,1,False
2026-02-11,136.75,Uber,Transport,150.0,2,2,7,17,5,0,1,False
2026-02-11,31.57,Water Dept,Utilities,200.0,2,2,7,18,6,4,1,False
